0,Mon Mar 28 08:54:07 EDT 2022,true,client\ClientConfigure.java,classDecomposition,[[public  localProcessingOnly:boolean->void, public  init:String[]->void, public  inCoupler:String;int->void, public  processArgs:String[]->void], [public  experimentInput:->void]]
0,Mon Mar 28 08:54:07 EDT 2022,true,client\ClientConfigure.java,publicMethodsOverride,[]
0,Mon Mar 28 08:54:08 EDT 2022,true,client\ClientRemoteObject.java,publicMethodsOverride,[]
0,Mon Mar 28 08:54:08 EDT 2022,true,server\ServerRemoteObject.java,thenBranching,broadcast
0,Mon Mar 28 08:54:08 EDT 2022,true,server\ServerRemoteObject.java,publicMethodsOverride,[]
0,Mon Mar 28 08:54:08 EDT 2022,true,client\ClientOutCoupler.java,publicMethodsOverride,[]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,aNewCommand,new
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,aNewCommand,command
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,originalClient,original
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,originalClient,client
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,aProposalNumber,a
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,aProposalNumber,proposal
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,aProposalNumber,number
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,rmiRegistry,rmi
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,rmiRegistry,registry
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,server,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,stringOne,string
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,stringOne,one
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,stringTwo,string
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameInDictionary,stringTwo,two
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,aClient
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,originalClient
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,client
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,thenBranching,broadcast
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,variableHasInterfaceType,ServerRemoteInterfaceRMI,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,expectedInterface,java.rmi.Remote,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,noSpuriousMethodCall,inputport.rpc.GIPCRegistry!lookup:Class;String->Object,No method,server.remote.ServerRemoteObjectRMI:[@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,publicMethodsOverride,[]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,missingMethodCall,assignments.util.inputParameters.AnAbstractSimulationParametersBean!setIPCMechanism:*->.*,No method,server.remote.ServerRemoteObjectRMI:[@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,missingMethodCall,assignments.util.inputParameters.AnAbstractSimulationParametersBean!setBroadcastMetaState:*->.*,No method,server.remote.ServerRemoteObjectRMI:[@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,expectedMethodCall,@DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.RMI!.*:*->.*,Some method (processArgs:String[]->void),server.remote.ServerRemoteObjectRMI:[@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,classHasExactlyOneInterface,server.remote.ServerRemoteObjectRMI,No Tag
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,classHasAtLeastOneInterface,server.remote.ServerRemoteObjectRMI,No Tag
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,missingSignature,.*:String;util.interactiveMethodInvocation.IPCMechanism->void,server.remote.ServerRemoteObjectRMI:[@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,missingSignature,.*:String;boolean->void,server.remote.ServerRemoteObjectRMI:[@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,missingSignature,.*:String;@DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.GIPC->void,server.remote.ServerRemoteObjectRMI:[@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,methodAccessModifierMatched,setTracing:->void,protected,[server.remote.ServerRemoteObjectRMI],[protected]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,methodAccessModifierMatched,init:String[]->void,protected,[server.remote.ServerRemoteObjectRMI],[protected]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\Server.java,tags,server.Server,@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC
0,Tue Mar 29 22:01:45 EDT 2022,true,server\Server.java,nameInDictionary,server.Server,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\Server.java,nameInDictionary,server,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\Server.java,nameInDictionary,args,args
0,Tue Mar 29 22:01:45 EDT 2022,true,server\Server.java,variableHasInterfaceType,ServerRemoteInterfaceRMI,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\Server.java,expectedSignature,main:String[]->void,server.Server:[@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\Server.java,expectedMethodCall,@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC!start:String[]->void,Some method (main:String[]->void),server.Server:[@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,tags,server.ServerConfigure,@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,server.ServerConfigure,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,server.ServerConfigure,configure
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,clientList,client
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,clientList,list
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,rmi
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,host
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,name
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,RMI_SERVER_PORT,rmi
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,RMI_SERVER_PORT,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,RMI_SERVER_PORT,port
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,SERVER_NAME,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,SERVER_NAME,name
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,args,args
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aClient,a
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aClient,client
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aCode,a
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aCode,code
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aDelay,a
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aDelay,delay
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,client,client
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aNewCommand,a
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aNewCommand,new
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aNewCommand,command
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,originalClient,original
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,originalClient,client
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aProposalNumber,a
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aProposalNumber,proposal
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,aProposalNumber,number
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,rmiRegistry,rmi
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,rmiRegistry,registry
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,server,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,stringOne,string
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,stringOne,one
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,stringTwo,string
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,nameInDictionary,stringTwo,two
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,aClient
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,originalClient
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,client
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,thenBranching,broadcast
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,variableHasInterfaceType,ServerRemoteInterfaceRMI,server
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,missingMethodCall,util.trace.port.rpc.gipc.GIPCObjectRegistered!newCase:Object;String;Object;inputport.rpc.GIPCRegistry->GIPCObjectRegistered,No method,server.ServerConfigure:[@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,missingMethodCall,inputport.rpc.GIPCLocateRegistry!createRegistry:int->GIPCRegistry,No method,server.ServerConfigure:[@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,missingMethodCall,assignments.util.mainArgs.ServerArgsProcessor!getGIPCServerPort:String[]->int,No method,server.ServerConfigure:[@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,missingMethodCall,inputport.rpc.GIPCRegistry!rebind:String;Object->void,No method,server.ServerConfigure:[@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,missingMethodCall,util.trace.port.rpc.gipc.GIPCRegistryCreated!newCase:Object;int->GIPCRegistryCreated,No method,server.ServerConfigure:[@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,expectedSuperType,assignments.util.inputParameters.AnAbstractSimulationParametersBean,@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,publicMethodsOverride,[]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,expectedMethodCall,util.trace.port.rpc.gipc.GIPCRPCTraceUtility!setTracing:->void,Some method (setTracing:->void),server.ServerConfigure:[@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,expectedMethodCall,util.trace.port.nio.NIOTraceUtility!setTracing:->void,Some method (setTracing:->void),server.ServerConfigure:[@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,classHasExactlyOneInterface,server.ServerConfigure,No Tag
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,classHasAtLeastOneInterface,server.ServerConfigure,No Tag
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,methodAccessModifierMatched,setTracing:->void,protected,[server.ServerConfigure],[protected]
0,Tue Mar 29 22:01:45 EDT 2022,true,server\ServerConfigure.java,methodAccessModifierMatched,init:String[]->void,protected,[server.ServerConfigure],[protected]
0,Tue Mar 29 22:39:58 EDT 2022,true,checks\Checks.java,expectedTypes,[@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI, @DistributedTags.CLIENT_OUT_COUPLER+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC, @DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.REGISTRY+@DistributedTags.RMI, @DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.RMI, @DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.GIPC, @DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.CLIENT+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.CLIENT_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:39:59 EDT 2022,true,checks\Checks.java,expectedTypes,[@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI, @DistributedTags.CLIENT_OUT_COUPLER+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC, @DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.REGISTRY+@DistributedTags.RMI, @DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.RMI, @DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.GIPC, @DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.CLIENT+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.CLIENT_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:39:59 EDT 2022,true,checks\Checks.java,nameInDictionary,checks.Checks,checks
0,Tue Mar 29 22:39:59 EDT 2022,true,checks\Checks.java,nameInDictionary,traces,traces
0,Tue Mar 29 22:39:59 EDT 2022,true,checks\Checks.java,nameInDictionary,length,length
0,Tue Mar 29 22:39:59 EDT 2022,true,checks\Checks.java,nameInDictionary,time,time
0,Tue Mar 29 22:39:59 EDT 2022,true,checks\Checks.java,nameInDictionary,timer,timer
0,Tue Mar 29 22:39:59 EDT 2022,true,checks\Checks.java,nameInDictionary,args,args
0,Tue Mar 29 22:39:59 EDT 2022,true,client\Client.java,tags,client.Client,@DistributedTags.CLIENT+@DistributedTags.RMI+@DistributedTags.GIPC
0,Tue Mar 29 22:39:59 EDT 2022,true,client\Client.java,nameInDictionary,client.Client,client
0,Tue Mar 29 22:39:59 EDT 2022,true,client\Client.java,nameInDictionary,client,client
0,Tue Mar 29 22:39:59 EDT 2022,true,client\Client.java,nameInDictionary,args,args
0,Tue Mar 29 22:39:59 EDT 2022,true,client\Client.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,client
0,Tue Mar 29 22:39:59 EDT 2022,true,client\Client.java,expectedSignature,main:String[]->void,client.Client:[@DistributedTags.CLIENT+@DistributedTags.RMI+@DistributedTags.GIPC]
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,tags,client.ClientConfigure,@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,client.ClientConfigure,client
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,client.ClientConfigure,configure
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,commandProcessor,command
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,commandProcessor,processor
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,NUM_EXPERIMENT_COMMANDS,num
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,NUM_EXPERIMENT_COMMANDS,experiment
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,NUM_EXPERIMENT_COMMANDS,commands
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,EXPERIMENT_COMMAND_1,experiment
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,EXPERIMENT_COMMAND_1,command
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,EXPERIMENT_COMMAND_2,experiment
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,EXPERIMENT_COMMAND_2,command
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,simulationCoupler,simulation
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,simulationCoupler,coupler
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,server,server
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,rmi
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,server
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,host
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,name
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_PORT,rmi
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_PORT,server
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_PORT,port
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,SERVER_NAME,server
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,SERVER_NAME,name
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,CLIENT_NAME,client
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,CLIENT_NAME,name
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,clientOutCoupler,client
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,clientOutCoupler,out
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,clientOutCoupler,coupler
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aPrefix,a
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aPrefix,prefix
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,args,args
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,rmiRegistry,rmi
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,rmiRegistry,registry
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aClient,a
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aClient,client
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,newValue,new
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,newValue,value
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aStartTime,a
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aStartTime,start
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aStartTime,time
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,anOldValue,an
0,Tue Mar 29 22:40:00 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,anOldValue,old
